"boyle_1811WL0800-out" "boyle_1811WL0875-out" "boyle_1813WL0672-out" "boyle_1816WL0749-out" "boyle_1816WL0804-out" "boyle_1816WL0857-out" "boyle_1823WL1245-out" "boyle_1823WL1277-out" "boyle_1825WL1210-out" "boyle_1826WL1283-out" "mills_1821WL1078-out" "mills_1821WL1160-out" "mills_1823WL1275-out" "mills_1826WL1312-out" "mills_1827WL1430-out" "mills_1827WL1468-out" "mills_1827WL1658-out" "mills_1827WL1678-out" "mills_1828WL1313-out" "mills_1828WL1326-out" "owsley_1815WL0729-out" "owsley_1816WL0780-out" "owsley_1818WL1295-out" "owsley_1820WL1109-out" "owsley_1821WL1072-out" "owsley_1821WL1172-out" "owsley_1826WL1253-out" "owsley_1826WL1285-out" "owsley_1828WL1236-out" "owsley_1828WL1289-out"
"decrees" 0 0.228310502283105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"defeat" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"defeating" 0 0 0 0.36697247706422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"defect" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0
"defective" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"deliver" 0 0 0.437636761487965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"departure" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.160771704180064 0 0 0
"described" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.122850122850123 0 0 0 0 0 0 0 0 0 0
"describes" 0 0 0 0 0 0 0 0 0.21551724137931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"die" 0 0 0 0 0.121951219512195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0 0 0
"dies" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0.179856115107914 0 0 0 0
"direction" 0.147710487444609 0 0 0 0.121951219512195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"distinct" 0 0 0.218818380743982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0
"disturbed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0.268817204301075 0 0 0 0 0 0
"divested" 0 0 0 0.36697247706422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"divided" 0 0 0 0.18348623853211 0.121951219512195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"documents" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"duly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.160771704180064 0 0 0
"duties" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0.0803858520900322 0 0 0
"duty" 0 0.114155251141553 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"easily" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"effected" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.159744408945687 0 0
"eight" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"emanation" 0 0 0 0.18348623853211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"embraced" 0 0.228310502283105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"endorsement" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"endorser" 0 0 0 0 0 0 0 0 0 0 0.0776096235933256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enemy" 0 0 0 0 0 0.5420054200542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enforcement" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.159744408945687 0 0
"enquiry" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"enrolled" 0 0 0 0 0 0 0 0.16750418760469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entirely" 0 0 0.218818380743982 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entitle" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entries" 0 0 0 0 0 0 0 0 0.21551724137931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"equitable" 0 0 0 0 0 0 0 0 0 0 0 0 0.132275132275132 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0
"essential" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"essentially" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0
"establish" 0 0 0 0 0.121951219512195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.110497237569061
"establishing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0.108459869848156 0 0 0 0 0 0 0 0
"establishment" 0 0 0 0 0 0 0 0 0 0 0.0776096235933256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"estop" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274 0
"examined" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"exceeded" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0.106951871657754 0 0 0 0 0
"excess" 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"excessive" 0 0 0 0 0 0 0.161550888529887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exchange" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.155642023346304 0 0 0 0 0 0 0 0 0 0 0
"excluding" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.873362445414847 0 0 0 0 0 0 0 0 0 0 0 0 0
"exercise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.213903743315508 0 0 0 0 0
"exhibiting" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.179856115107914 0 0 0 0
"existence" 0 0 0 0 0 0 0 0 0 0 0 0 0.264550264550265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expended" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0.110497237569061
"explicitly" 0 0 0 0.18348623853211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0 0 0
"exposed" 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expressed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.285714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expressions" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.285714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"extinct" 0 0 0 0 0 0 0 0 0.107758620689655 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"f" 0 0 0 0.36697247706422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fame" 0 0 0 0 0 0 0 0 0 0 0.0776096235933256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"february" 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"few" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0.103305785123967 0 0 0 0 0 0 0 0 0 0 0 0
"fifth" 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274 0
"firm" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113895216400911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fixing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"footing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.155642023346304 0 0 0 0 0 0 0 0 0 0 0
"forbes" 0 0 0 0 0 0 0 0 0 0 0 0 0.264550264550265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"formal" 0.147710487444609 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"formed" 0 0 0 0.18348623853211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14903129657228 0 0 0 0 0 0 0 0 0
"forms" 0.147710487444609 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"free" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0 0.14903129657228 0 0 0 0 0 0 0 0 0
"full" 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"furnish" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"generally" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"goes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.206611570247934 0 0 0 0 0 0 0 0 0 0 0 0
"gone" 0 0 0 0 0 0 0 0 0 0 0.0776096235933256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"greenup" 0 0 0 0.18348623853211 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"habere" 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"happen" 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"harmless" 0 0 0 0 0 0 0.161550888529887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hay" 0 0 0 0 0 0 0 0 0 0.27972027972028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hear" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0.0798722044728434 0 0
"hearing" 0 0 0 0 0 0 0 0 0.107758620689655 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hemp" 0 0 0.437636761487965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"herein" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0 0 0
"herewith" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0
"herself" 0 0 0 0.36697247706422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hesitate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"highest" 0 0 0 0 0 0 0 0 0 0 0 0.228571428571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"history" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hold" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"home" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.155642023346304 0 0 0 0 0 0 0 0 0 0 0
"hughes" 0 0 0 0 0 0 0 0.16750418760469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hunn" 0 0 0 0 0 0 0 0 0 0 0 0 0.264550264550265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"illegal" 0 0 0 0.36697247706422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"implied" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.179856115107914 0 0 0 0.110497237569061
"import" 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274 0
"impossible" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"improperly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0.403225806451613 0 0 0 0 0 0 0
"incapable" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.160771704180064 0 0 0
"inchoate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"inconvenience" 0 0 0 0 0 0 0.161550888529887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indebitatus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.220994475138122
"indebted" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"indefinite" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0.268817204301075 0 0 0 0 0 0
"inhabitant" 0 0 0 0 0 0 0.161550888529887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inheritance" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274 0
"inoperative" 0 0 0 0 0 0 0 0 0 0 0.0776096235933256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inquest" 0 0 0 0 0 0 0.161550888529887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"inquire" 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0 0
"instances" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14903129657228 0.108459869848156 0 0 0 0 0 0 0 0
"instant" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113895216400911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"instantaneous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113895216400911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"instructions" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106951871657754 0 0 0 0.0902527075812274 0
"interpretation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0798722044728434 0.0902527075812274 0
"introduced" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.110497237569061
"involves" 0 0 0 0 0 0 0 0 0 0 0.0776096235933256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"isaac" 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.268817204301075 0 0 0 0 0 0
"ix" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.155642023346304 0 0 0 0 0 0 0 0 0 0 0
"j" 0 0 0 0 0 0 0 0 0.21551724137931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"january" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106951871657754 0 0 0 0 0
"jefferson" 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0.0778210116731518 0 0 0 0 0 0 0 0 0 0 0
"jointly" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0 0 0
"jordan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.122850122850123 0 0 0 0 0 0 0 0 0 0
"judges" 0 0 0 0.18348623853211 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"justices" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.160771704180064 0 0 0
"keeping" 0 0 0 0 0 0 0.161550888529887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kind" 0 0 0 0 0 0 0 0 0 0 0 0 0.264550264550265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"know" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kydd" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.159744408945687 0 0
"lancaster" 0 0 0 0 0 0 0 0 0 0 0.0776096235933256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lane" 0 0 0.437636761487965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"language" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0902527075812274 0
"lapse" 0 0 0 0 0 0 0 0 0 0 0.0776096235933256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lawfully" 0 0 0 0 0 0 0 0 0 0 0.0776096235933256 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"leading" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lease" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.122850122850123 0 0 0 0 0 0 0 0 0 0
"legitimate" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0 0 0
"length" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113895216400911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.139958012596221 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lessened" 0 0 0 0 0 0 0 0 0 0 0 0.114285714285714 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"liability" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lieu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"limitations" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.206611570247934 0 0 0 0 0 0 0 0 0 0 0 0
"limited" 0 0 0.218818380743982 0 0 0 0 0 0 0 0 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"line" 0 0 0 0.18348623853211 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"liquidated" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0 0.114285714285714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"living" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0.14903129657228 0 0 0 0 0 0 0 0 0
"loss" 0 0 0 0 0 0 0.0807754442649435 0 0.107758620689655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"lots" 0 0 0 0 0 0 0 0 0 0 0 0.228571428571429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mandate" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"marriage" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0.0569476082004556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mary" 0 0 0 0 0.24390243902439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"massachusetts" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.113895216400911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"members" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0803858520900322 0 0 0
"memory" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mercer" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"michael" 0 0 0 0 0 0 0 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.179856115107914 0 0 0 0
"miles" 0 0 0 0 0 0 0 0 0.21551724137931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mischief" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.216919739696312 0 0 0 0 0 0 0 0
"mode" 0 0 0 0.18348623853211 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.179856115107914 0 0 0 0
"months" 0 0 0 0 0 0 0.0807754442649435 0.0837520938023451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"moral" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.206611570247934 0 0 0 0 0 0 0 0 0 0 0 0
"moreover" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"moseby" 0 0 0 0 0 0 0.161550888529887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mouth" 0 0 0 0 0 0 0.161550888529887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mutually" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0.0798722044728434 0 0
"natural" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.216919739696312 0 0 0 0 0 0 0 0
"nearly" 0 0.114155251141553 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nominal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0699790062981106 0 0 0 0.0614250614250614 0 0 0 0 0 0 0 0 0 0
"notwithstanding" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0 0 0 0 0 0 0
"nullity" 0 0 0 0.36697247706422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obstacle" 0 0 0 0 0 0 0 0 0 0 0 0 0.264550264550265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obtain" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108459869848156 0 0.268817204301075 0 0 0 0 0 0
"occupying" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.806451612903226 0 0 0 0 0 0 0
"occur" 0 0 0 0 0 0 0.0807754442649435 0 0 0 0.0388048117966628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"october" 0 0 0 0 0 0.5420054200542 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"offer" 0 0 0 0 0 0 0 0.0837520938023451 0 0 0 0 0.132275132275132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"officers" 0 0 0 0.36697247706422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"often" 0 0 0 0 0.121951219512195 0 0 0.0837520938023451 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"operated" 0 0 0 0 0 0 0 0 0 0.13986013986014 0 0 0 0 0 0.0699790062981106 0 0 0 0 0 0 0 0 0 0 0 0 0 0
