"boyle_021-out" "boyle_022-out" "Dickens_Hard" "sneed_people"
"longer" 0 0 0.00577689626619938 0.0207932629827936
"look" 0.13531799729364 0 0.0799137316824248 0
"Lyle" 0 0 0 0
"Maintenance" 0 0 0 0
"majority" 0 0 0 0.103966314913968
"Mandate" 0 0 0 0
"Mayo" 0 0 0 0
"meanders" 0 0 0 0
"minority" 0 0 0 0.00519831574569839
"modes" 0 0 0 0.0103966314913968
"NELSON" 0 0 0 0
"nevertheless" 0 0 0.000962816044366563 0
"non-payment" 0 0 0 0
"Not" 0 0 0.0500664343070613 0.0207932629827936
"notified" 0 0 0 0
"officio" 0 0 0 0
"OLDHAM" 0 0 0 0
"ordering" 0 0 0.000962816044366563 0
"ourselves" 0 0 0.00192563208873313 0.00519831574569839
"Outen" 0 0 0 0
"page" 0 0 0 0.0311898944741904
"Palmer" 0 0 0 0
"partial" 0 0 0 0.00519831574569839
"partner" 0 0 0.000962816044366563 0.00519831574569839
"Partnership" 0 0 0 0
"perfect" 0 0 0.00481408022183282 0
"performing" 0 0 0.00577689626619938 0.0103966314913968
"policy" 0 0.182481751824818 0.000962816044366563 0.00519831574569839
"popular" 0 0 0.00481408022183282 0.00519831574569839
"Power" 0 0 0.00192563208873313 0
"pretended" 0 0 0.00192563208873313 0
"printer" 0 0 0.000962816044366563 0.00519831574569839
"Privileges" 0 0 0 0
"pronounce" 0 0 0 0
"proofs" 0 0 0.00192563208873313 0
"proportion" 0 0 0.00288844813309969 0.00519831574569839
"proposition" 0.13531799729364 0 0.000962816044366563 0
"prosecute" 0 0 0 0
"purchasing" 0 0 0 0
"questionable" 0 0 0 0
"Questions" 0 0 0 0
"reading" 0 0 0.00673971231056594 0
"recognition" 0 0 0.00385126417746625 0
"referees" 0 0 0 0
"regularity" 0 0 0.000962816044366563 0
"rejection" 0 0 0 0
"remedies" 0 0 0 0
"remote" 0 0 0.00192563208873313 0
"Remus" 0 0 0.000962816044366563 0
"repelled" 0 0 0 0
"representative" 0 0 0 0
"rescinding" 0 0 0 0
"Rescission" 0 0 0 0
"reside" 0 0 0.00288844813309969 0
"Resolution" 0 0 0 0
"restitution" 0 0 0.000962816044366563 0
"restored" 0 0 0.000962816044366563 0
"risk" 0 0 0 0.00519831574569839
"ROBBINS" 0 0 0 0
"Rowan" 0 0 0 0.025991578728492
"selling" 0 0 0 0
"sells" 0 0 0.000962816044366563 0
"sent" 0 0 0.0202191369316978 0.00519831574569839
"SHANNON" 0 0 0 0
"shape" 0 0 0.00962816044366563 0.0155949472370952
"Sheriffs" 0 0 0 0
"shews" 0 0 0 0
"shortly" 0 0 0.00288844813309969 0.0103966314913968
"showed" 0 0 0.0182935048429647 0
"sign" 0 0 0.00577689626619938 0
"SILAS" 0 0 0 0
"situated" 0 0 0.00288844813309969 0
"slight" 0 0 0.0144422406654985 0
"solid" 0 0 0.00481408022183282 0.00519831574569839
"sometimes" 0 0 0.0279216652866303 0
"speak" 0 0 0.0346613775971963 0.025991578728492
"specified" 0 0 0 0.0103966314913968
"store" 0 0 0.000962816044366563 0
"straight" 0 0 0.00962816044366563 0
"strictly" 0 0 0.00288844813309969 0
"subjects" 0 0 0.00481408022183282 0.00519831574569839
"Submission" 0 0 0 0
"subpena" 0 0 0 0
"Subsequent" 0 0 0 0
"succeed" 0 0 0.000962816044366563 0.0155949472370952
"success" 0 0 0.00288844813309969 0.0155949472370952
"suffer" 0.13531799729364 0 0.00288844813309969 0.00519831574569839
"sugar" 0 0 0.00192563208873313 0
"summoned" 0 0 0.000962816044366563 0
"supreme" 0 0 0.00192563208873313 0.0727764204397775
"surveyor^s" 0 0 0 0
"Swope" 0 0 0 0
"Tandy" 0 0 0 0
"Taxes" 0 0 0 0
"tenable" 0 0 0 0
"tended" 0 0 0.000962816044366563 0
"Their" 0 0 0.00385126417746625 0.00519831574569839
"theretofore" 0 0 0 0
"TII" 0 0 0 0
"Tk" 0 0 0 0
"traverse" 0 0 0 0
"trustees" 0 0 0 0.0779747361854759
"Two" 0 0 0.00288844813309969 0
"two-ninths" 0 0 0 0
"uncles" 0 0 0 0
"understanding" 0 0 0.00385126417746625 0.0207932629827936
"undivided" 0 0 0 0
"vague" 0 0 0.00385126417746625 0
"vary" 0 0 0 0
"Vide" 0 0 0 0
"voluntarily" 0 0 0 0
"whereupon" 0 0 0 0
"withdraw" 0 0 0 0
"Without" 0 0 0.00288844813309969 0.00519831574569839
"Witnesses" 0 0 0 0
"WRIT" 0 0 0 0
"yarn" 0 0 0 0
"Abby" 0 0 0 0
"abundantly" 0 0 0.00192563208873313 0
"acceptation" 0 0 0 0
"accounted" 0 0 0 0.00519831574569839
"across" 0 0 0.00962816044366563 0
"Add" 0 0 0 0
"adduced" 0 0 0 0
"adjudication" 0 0 0 0
"adjudications" 0 0 0 0
"adjustment" 0 0.0912408759124088 0.00192563208873313 0
"administrators" 0 0 0 0
"advised" 0 0 0 0.0103966314913968
"Affidavit" 0 0 0 0
"African" 0 0 0 0
"agency" 0 0 0 0.00519831574569839
"ago" 0 0 0.0125166085767653 0
"agreeably" 0 0 0.000962816044366563 0.00519831574569839
"alteration" 0 0 0.00192563208873313 0
"altho" 0 0 0 0
"Amendment" 0 0 0 0
"America" 0 0 0.000962816044366563 0.00519831574569839
"amounting" 0 0 0 0
"ancient" 0 0 0.00288844813309969 0
"Andrew" 0 0 0 0
"appellant^s" 0 0 0 0
"appointing" 0 0 0 0
"arguments" 0 0 0 0.00519831574569839
"Armstead" 0 0 0 0
"arrival" 0 0 0.00673971231056594 0
"Assault" 0 0 0 0
"asserting" 0 0.0912408759124088 0 0
"asserts" 0 0 0 0
"assessment" 0 0 0 0
"assignees" 0 0 0 0
"Assuming" 0 0 0 0
"attachment" 0 0 0 0.00519831574569839
"auditor" 0 0 0 0.00519831574569839
"available" 0 0 0 0
"Award" 0 0 0 0
"Barnett^s" 0 0 0 0
"battery" 0.54127198917456 0.0912408759124088 0 0
"Battery" 0 0 0 0
"Be" 0 0 0.00770252835493251 0.0103966314913968
"Beall" 0 0 0 0
"Because" 0 0 0.0134794246211319 0.0155949472370952
"Beckham" 0 0 0 0
"becoming" 0 0 0.00673971231056594 0.00519831574569839
"Bells" 0 0 0 0
"bequest" 0 0 0 0
"Between" 0 0 0.000962816044366563 0
"board" 0 0 0.00385126417746625 0.00519831574569839
"bona" 0 0 0 0
"Brashear" 0 0 0 0
"Brashier^s" 0 0 0 0
"bricks" 0 0 0.00192563208873313 0
"Bristow" 0 0 0 0
"build" 0 0 0 0
"Byrd" 0 0 0 0
"Calla" 0 0 0 0
"Can" 0 0 0.00481408022183282 0.0103966314913968
"carry" 0 0 0.00481408022183282 0.0207932629827936
"Cause" 0 0 0 0
"centre" 0 0 0.00481408022183282 0
"Character" 0 0 0 0
"chargeable" 0 0 0 0
"chattels" 0 0 0 0
"chose" 0 0 0.00288844813309969 0.00519831574569839
"CLARKE" 0 0 0 0
"cognizable" 0 0 0 0
"colonies" 0 0 0 0
"color" 0 0 0 0
"compelling" 0 0 0 0
"competency" 0 0 0 0
"complied" 0 0 0.00288844813309969 0
"concluded" 0 0 0 0
"conduces" 0 0 0 0
"confided" 0 0 0 0.0103966314913968
"conflict" 0 0 0 0
"contends" 0 0 0 0
"contested" 0 0 0 0
"controvert" 0 0 0 0
"convenient" 0 0 0 0.0103966314913968
"conversant" 0 0 0 0.00519831574569839
"copied" 0 0 0 0
"corresponding" 0 0 0 0
"COUNTY" 0 0 0 0
"create" 0 0 0 0.0155949472370952
"Cumberland" 0 0 0 0.00519831574569839
"Damages" 0 0 0 0
"danger" 0 0.0912408759124088 0.00481408022183282 0
"deceived" 0 0 0 0.0155949472370952
"Decision" 0 0 0 0
"Defense" 0 0 0 0
"demised" 0 0 0 0
"denying" 0 0 0 0
"depart" 0 0 0.00481408022183282 0
"departure" 0 0 0.00288844813309969 0
"dependent" 0 0 0.00192563208873313 0
"deposes" 0 0 0 0
"depreciation" 0 0 0 0
"descend" 0 0.0912408759124088 0.00288844813309969 0
"descended" 0 0.0912408759124088 0.00288844813309969 0.00519831574569839
"destruction" 0 0 0.000962816044366563 0.0103966314913968
"detail" 0 0 0 0
"digest" 0 0 0 0
"dismissal" 0 0 0 0
"disposition" 0 0 0.00288844813309969 0
"division" 0 0 0.00192563208873313 0
"dollar" 0 0 0 0.0155949472370952
"doubted" 0 0 0 0
"doubts" 0 0 0.00288844813309969 0.00519831574569839
"drawing" 0 0 0.00577689626619938 0.00519831574569839
"Duncan" 0 0 0 0.00519831574569839
"Eastin" 0 0 0 0
"Edward" 0 0 0 0
"effectual" 0 0 0 0
"ejectments" 0 0 0 0
"Eli" 0 0 0 0
"endeavors" 0 0 0 0
"enjoyment" 0 0 0 0
"entertain" 0 0 0.00192563208873313 0
"Estate" 0 0 0 0
"Estoppel" 0 0 0 0
"Exceptions" 0 0 0 0
"exclusive" 0 0 0 0
"Exercise" 0 0 0 0
"expenses" 0 0 0 0
"expired" 0 0 0 0.00519831574569839
"extraordinary" 0 0 0.00770252835493251 0.00519831574569839
"extremely" 0 0 0.00866534439929907 0
"fallen" 0 0 0.0163678727542316 0
"fellow" 0 0 0.037549825730296 0.00519831574569839
"female" 0 0 0.00770252835493251 0.00519831574569839
"fide" 0 0 0 0
"field" 0 0 0.00288844813309969 0.0103966314913968
"firm" 0 0 0 0.0155949472370952
"formalities" 0 0 0 0
"furnished" 0 0 0.00192563208873313 0.0155949472370952
"Gatliff" 0 0 0 0
"genuine" 0 0 0.00288844813309969 0
"gifts" 0 0 0.00192563208873313 0
"Gifts" 0 0 0 0
"Gilbert" 0 0 0 0
"girl" 0 0 0.052954882440161 0.00519831574569839
"goods" 0 0 0 0
"gun" 0 0 0 0
"habere" 0 0 0 0
"Hancock" 0 0 0 0
"Hard" 0 0 0.00192563208873313 0
"hardship" 0 0 0.00192563208873313 0
"hear" 0 0 0.0645086749725597 0.00519831574569839
"Hence" 0 0 0.000962816044366563 0.00519831574569839
"holders" 0 0 0 0.0207932629827936
"Holly" 0 0 0 0
"honors" 0 0 0 0
"hoop" 0 0 0 0
"horses" 0 0 0.0134794246211319 0.0103966314913968
"Howsley" 0 0 0 0
"Huff" 0 0 0 0
"immediate" 0 0 0.00288844813309969 0.0155949472370952
"importing" 0 0 0.000962816044366563 0
"improved" 0 0 0.00385126417746625 0
"inasmuch" 0 0 0 0
"inattention" 0 0 0.00192563208873313 0
"incident" 0 0 0.000962816044366563 0
"Infants" 0 0 0 0
"infer" 0 0 0.000962816044366563 0
"influenced" 0 0 0.00192563208873313 0
"insertion" 0 0 0 0
"Interest" 0 0 0 0
"interests" 0 0 0 0
"interfere" 0 0 0.00192563208873313 0
"interfering" 0 0 0 0
"invalidity" 0 0 0 0
"Jan" 0 0 0 0.00519831574569839
"Judicial" 0 0 0 0
"Jurors" 0 0 0 0
"Larue^s" 0 0 0 0
"lessen" 0 0 0.000962816044366563 0
"levied" 0 0 0 0.0103966314913968
"liberal" 0 0 0.000962816044366563 0
"liberty" 0 0 0.00577689626619938 0.0311898944741904
"lick" 0 0 0 0
"limit" 0 0 0 0.00519831574569839
"Littell" 0 0 0 0
"locating" 0 0 0 0
"looking" 0 0 0.0722112033274922 0.00519831574569839
"lots" 0 0 0.000962816044366563 0.0103966314913968
"MADISON" 0 0 0 0
"management" 0 0 0.000962816044366563 0
"manifested" 0 0.0912408759124088 0 0
"mansion" 0 0 0.000962816044366563 0.0103966314913968
"Maryland" 0 0 0 0
"Matter" 0 0 0 0
"Mills" 0 0 0 0.0207932629827936
"minor" 0 0 0 0.00519831574569839
"Mistake" 0 0 0 0
"MONTGOMERY" 0 0 0 0
"Morehouse" 0 0 0 0
"Mr" 0 0 0.6219791646608 0.753755783126267
"Murrell" 0 0 0 0
"myself" 0 0 0.0673971231056594 0.0415865259655872
"Nelson" 0 0 0 0
"Nitt" 0 0 0 0
"nonresident" 0 0 0 0
"occasion" 0 0 0.0163678727542316 0.00519831574569839
"occupy" 0 0 0.00385126417746625 0
"occupying" 0 0 0 0.00519831574569839
"offence" 0 0 0.00866534439929907 0.00519831574569839
"operates" 0 0 0 0
"opposition" 0 0 0 0.00519831574569839
"Orleans" 0 0 0 0.00519831574569839
"ours" 0 0 0 0
"owed" 0.13531799729364 0 0.000962816044366563 0.0103966314913968
"parcels" 0 0 0 0
"Parol" 0 0 0 0
"Paul" 0 0 0 0
"Peace" 0 0 0 0
"Peake" 0 0 0 0
"pecuniary" 0 0 0 0
"penal" 0 0 0.000962816044366563 0
"Petition" 0 0 0 0
"Phillips" 0 0 0 0
"phraseology" 0 0 0.000962816044366563 0
"places" 0 0 0.00770252835493251 0
"Plaintiff" 0 0 0 0
"pleads" 0 0 0 0
"pointed" 0 0 0.000962816044366563 0.025991578728492
"Polly" 0 0 0 0
"positively" 0 0 0.00481408022183282 0
"possessionem" 0 0 0 0
"preparation" 0 0 0 0
"prepared" 0 0 0.00577689626619938 0
"presiding" 0 0 0 0
"prevented" 0 0 0.00288844813309969 0.00519831574569839
"Prior" 0 0 0 0
"privity" 0 0 0 0
"prohibited" 0 0 0 0.00519831574569839
"prosecution" 0 0 0 0
"prosecutor" 0 0 0 0
"Puckett" 0 0 0 0
"Purchasers" 0 0 0 0
"purchases" 0 0 0 0
"purely" 0 0 0 0
"pursue" 0 0 0.00192563208873313 0.00519831574569839
"pursued" 0 0 0.0202191369316978 0
"puts" 0 0 0.000962816044366563 0.00519831574569839
"putting" 0 0 0.0115537925323988 0.00519831574569839
"Quean" 0 0 0 0
"race" 0 0 0.00288844813309969 0
"raise" 0 0 0.00577689626619938 0.00519831574569839
"raised" 0 0 0.0211819529760644 0
"raising" 0 0 0.00673971231056594 0
"rates" 0 0 0 0.00519831574569839
"rational" 0 0 0.000962816044366563 0
"Real" 0 0 0 0
"reasoning" 0 0 0.00192563208873313 0.00519831574569839
"recollection" 0 0 0.000962816044366563 0
"recourse" 0 0 0.000962816044366563 0
"Reed" 0 0 0 0
"refer" 0 0 0.00192563208873313 0.0103966314913968
"regarded" 0 0 0.00192563208873313 0
"register" 0 0 0 0
"regular" 0 0 0.00577689626619938 0
"regulation" 0 0 0.000962816044366563 0
"related" 0 0 0.00288844813309969 0
"removing" 0 0.0912408759124088 0.000962816044366563 0.0103966314913968
"repel" 0 0 0.00192563208873313 0
"representations" 0 0 0.00385126417746625 0
"requisite" 0 0 0 0
"requisitions" 0 0 0 0
"rescind" 0 0 0 0
"resides" 0 0 0 0
"rested" 0 0 0.00481408022183282 0
"revolution" 0 0 0 0
"Rigg" 0 0 0 0
"round" 0 0 0.0539176984845275 0
"Rule" 0 0 0 0
"runs" 0 0 0.000962816044366563 0
"Sandy" 0 0 0 0
"save" 0 0 0.00673971231056594 0.0103966314913968
"scale" 0 0 0.00288844813309969 0
"Scope" 0 0 0 0
"seller" 0 0 0 0
"served" 0 0 0.000962816044366563 0
"settling" 0 0.0912408759124088 0 0
"sickness" 0 0 0 0
"slander" 0.13531799729364 0 0 0
"south-east" 0 0 0 0
"Southerland^s" 0 0 0 0
"speaking" 0 0 0.0144422406654985 0.0103966314913968
"specially" 0.13531799729364 0 0.00192563208873313 0
"speedy" 0 0 0 0
"spirit" 0 0 0.00577689626619938 0
"spread" 0 0 0.000962816044366563 0.00519831574569839
"station" 0 0 0.0144422406654985 0.0155949472370952
"Statute" 0 0 0 0
"stay" 0 0.0912408759124088 0.0125166085767653 0.00519831574569839
"Stevenson^s" 0 0 0 0
"Stout" 0 0 0 0
"stranger" 0 0 0.0144422406654985 0
"streams" 0 0 0 0
"strict" 0 0 0.000962816044366563 0.00519831574569839
"Subject-Matter" 0 0 0 0
"suffered" 0 0 0.00192563208873313 0
"suggesting" 0 0 0.000962816044366563 0
"suggestion" 0 0 0.00192563208873313 0
"suggestions" 0 0 0 0
"suing" 0 0 0 0.00519831574569839
"summons" 0 0 0 0.00519831574569839
"supplied" 0 0 0 0
"tail" 0 0 0.000962816044366563 0.00519831574569839
"termination" 0 0 0 0
"testament" 0 0 0 0
"Then" 0 0 0.0510292503514279 0
"threats" 0 0 0 0
"tort" 0 0 0 0
"total" 0 0 0.00192563208873313 0
"totally" 0 0 0.000962816044366563 0
"touching" 0 0 0.00192563208873313 0
"trials" 0 0 0 0
"tribunals" 0 0.0912408759124088 0 0
"truly" 0 0 0.00481408022183282 0
"turn" 0 0.0912408759124088 0.0279216652866303 0.0207932629827936
"twelve" 0 0 0.00770252835493251 0.00519831574569839
"twice" 0 0 0.00385126417746625 0
"unaltered" 0 0 0 0
"undertook" 0 0 0.000962816044366563 0.00519831574569839
"unliquidated" 0 0 0 0
"unmarried" 0 0 0.000962816044366563 0
"unrecorded" 0 0 0 0
"unsupported" 0 0 0 0
"unto" 0 0 0.00385126417746625 0
"urge" 0 0 0 0
"using" 0.13531799729364 0 0.000962816044366563 0.00519831574569839
"valuation" 0 0 0 0
"venditioni" 0 0 0 0
"violation" 0.13531799729364 0 0 0.0207932629827936
"waive" 0 0 0 0
"waiving" 0 0 0 0
"WALLACE" 0 0 0 0
"warranted" 0 0 0 0.00519831574569839
"warranting" 0 0 0 0
"westwardly" 0 0 0 0
"wherever" 0 0 0.00288844813309969 0
"Which" 0 0 0.00866534439929907 0
"WICKLIFFE" 0 0 0 0
"wish" 0 0 0.0327357455084632 0.0155949472370952
"women" 0 0 0.0202191369316978 0
"wool-carding" 0 0 0 0
"yield" 0 0 0.00288844813309969 0.0103966314913968
"York" 0 0 0 0
"Aaron" 0 0 0 0
"abated" 0 0 0.00192563208873313 0
"Abatement" 0 0 0 0
"Abner" 0 0 0 0
"accords" 0 0 0 0
"Ackler" 0 0 0 0
"acknowledging" 0 0 0.000962816044366563 0
"acquainted" 0 0 0.00962816044366563 0.0103966314913968
"Acquire" 0 0 0 0
"Admissibility" 0 0 0 0
"affirmation" 0 0 0 0.00519831574569839
"affirmative" 0 0 0.00192563208873313 0.00519831574569839
"Again" 0 0 0.00192563208873313 0
"agreements" 0 0 0 0
"aliunde" 0 0 0 0
"allotment" 0 0 0 0
"allows" 0.13531799729364 0 0 0
"am" 0 0 0.368758544992394 0.155949472370952
"amendatory" 0 0 0 0
"ample" 0 0 0.00192563208873313 0.00519831574569839
"AND" 0 0 0.00481408022183282 0
"annum" 0 0 0 0.00519831574569839
"answering" 0 0 0.00288844813309969 0
"Answers" 0 0 0 0
"anything" 0 0 0.0789509156380582 0.00519831574569839
"appellee^s" 0 0 0 0
"apprenticeship" 0 0 0 0
"apprised" 0 0 0.000962816044366563 0
"area" 0 0 0 0
"arrived" 0 0.0912408759124088 0.00962816044366563 0.00519831574569839
"asking" 0 0 0.00866534439929907 0
"assertions" 0 0 0 0
"assets" 0 0 0 0
"assignments" 0 0 0 0
"assumption" 0 0 0.00288844813309969 0
"attend" 0 0 0.00481408022183282 0.0207932629827936
"attended" 0 0 0.00385126417746625 0
"Auditor" 0 0 0 0
"authentication" 0 0 0 0
"Authentication" 0 0 0 0
"averred" 0 0 0 0
"avoidance" 0 0 0 0.00519831574569839
"avoiding" 0 0 0 0
"bail" 0 0 0 0.0155949472370952
"Baird" 0 0 0 0
"bankruptcy" 0 0 0 0
"Banton" 0 0 0 0
"Bar" 0 0 0 0
"Barnes" 0 0 0 0
"basis" 0 0 0.000962816044366563 0
"Bath" 0 0 0 0
"belong" 0 0.0912408759124088 0.00385126417746625 0
"belongs" 0 0 0.00192563208873313 0
"BIBB" 0 0 0 0
"binds" 0 0 0.000962816044366563 0
"BOOKER" 0 0 0 0
"branches" 0 0 0.00481408022183282 0.0311898944741904
"Breckenridge" 0 0 0 0
"Brent" 0 0 0 0
"Bride^s" 0 0 0 0
"BRIDGES" 0 0 0 0
"brings" 0 0 0.00192563208873313 0.00519831574569839
"Bryant^s" 0 0 0 0
"built" 0 0 0.00577689626619938 0.00519831574569839
"Calls" 0 0 0 0
"Caperton" 0 0 0 0
"care" 0 0 0.0231075850647975 0.0207932629827936
"Carter" 0 0 0.000962816044366563 0
"Casey" 0 0 0 0
"Causes" 0 0 0 0
"Certainly" 0 0 0.00481408022183282 0
"cestuy" 0 0 0 0
"choice" 0 0 0.00288844813309969 0.00519831574569839
"Christian" 0 0 0.000962816044366563 0.0103966314913968
"Church" 0 0 0.00385126417746625 0
"Clark" 0 0 0 0
"coerce" 0 0 0 0
"Coke" 0 0 0 0
"Col" 0 0 0 0.025991578728492
"collaterally" 0 0 0 0
"complained" 0 0 0.00192563208873313 0.00519831574569839
"complaining" 0 0 0 0
"completely" 0 0 0.00192563208873313 0.00519831574569839
"concede" 0 0 0 0
"confirmed" 0 0 0.00288844813309969 0
"Conformity" 0 0 0 0
"considering" 0 0 0.00866534439929907 0
"consists" 0 0 0 0.00519831574569839
"Constables" 0 0 0 0
"constitution" 0 0 0.000962816044366563 0.363882102198888
"construing" 0 0 0 0
"contempt" 0 0 0.00385126417746625 0.0155949472370952
"Contents" 0 0 0 0
"contests" 0 0 0 0
"contingent" 0 0 0 0
"contracting" 0 0 0.000962816044366563 0
"Coomes" 0 0 0 0
"Coons" 0 0 0 0
"correction" 0 0 0 0
"correspond" 0 0 0 0
"counted" 0 0 0.000962816044366563 0.00519831574569839
"coverture" 0 0 0 0
"creates" 0 0 0 0
"Curd^s" 0 0 0 0
"Curts" 0 0 0 0
"Cuthbert" 0 0 0 0
"damage" 0 0 0.00192563208873313 0
"Daniel" 0 0 0 0
"Danville" 0 0 0 0
"debtor" 0 0 0 0.00519831574569839
"decisive" 0 0 0 0
"deducible" 0 0 0 0
"Deed" 0 0 0.00288844813309969 0.00519831574569839
"defeasance" 0 0 0 0
"defeating" 0 0 0 0
"Defects" 0 0 0 0
"Defendant" 0 0 0 0
"definite" 0 0 0 0
"defrauded" 0 0 0.000962816044366563 0
"dehors" 0 0 0 0
"Delaware" 0 0 0 0
"descends" 0 0 0 0
"describes" 0 0 0 0
"desirous" 0 0 0 0
"detailed" 0 0 0 0.0155949472370952
"detention" 0 0 0 0
"detinet" 0 0 0 0
"devises" 0 0 0 0
"differ" 0 0 0.000962816044366563 0
"Discharge" 0 0 0 0
"disclosure" 0 0 0 0
"discontinued" 0 0 0 0
"Disposition" 0 0 0 0
"dissatisfied" 0 0 0.00192563208873313 0.00519831574569839
"distinguishable" 0 0 0 0
"distress" 0 0 0.00385126417746625 0.0103966314913968
"disturb" 0 0 0.00288844813309969 0
"divested" 0 0 0 0.00519831574569839
"docket" 0 0 0 0
"Dorsey" 0 0 0 0
"draw" 0 0 0.00288844813309969 0.0207932629827936
"drawer" 0 0 0 0.0103966314913968
"Dryden" 0 0 0 0
"easy" 0 0.0912408759124088 0.0105909764880322 0.00519831574569839
"editor" 0 0 0 0
"Edmund" 0 0 0 0.00519831574569839
"eleven" 0 0 0 0
"embraces" 0 0 0 0
"enabled" 0 0 0 0.0103966314913968
"endeavoring" 0 0 0 0
"engaged" 0 0 0.00673971231056594 0.0103966314913968
"enlarged" 0 0 0 0
"ensuing" 0 0 0 0.00519831574569839
"Equitable" 0 0 0 0
"equivalent" 0 0 0 0
"erroneously" 0 0 0 0
"Ervine" 0 0 0 0
"escaped" 0 0 0.00192563208873313 0.00519831574569839
"escheat" 0 0 0 0
"Escheat" 0 0 0 0
"Escrows" 0 0 0 0
"estimation" 0 0 0.000962816044366563 0
"examining" 0 0 0 0
"example" 0 0 0.00673971231056594 0
"Executions" 0 0 0 0
"expectation" 0 0 0.00288844813309969 0.00519831574569839
"expenditures" 0 0 0 0
"expire" 0 0 0 0
"exposed" 0 0 0.000962816044366563 0.00519831574569839
"faith" 0 0 0.00770252835493251 0
"Faith" 0 0 0.000962816044366563 0
"faithfully" 0 0 0.000962816044366563 0.00519831574569839
"falls" 0 0 0.00288844813309969 0
"falsely" 0 0 0 0
"fate" 0 0 0.00288844813309969 0.0155949472370952
"fault" 0 0 0.00577689626619938 0
"fees" 0 0 0 0.00519831574569839
"ferries" 0 0 0 0
"fill" 0 0 0.000962816044366563 0.0363882102198888
"foot" 0 0 0.0259960331978972 0.0103966314913968
"forbid" 0 0 0.00192563208873313 0
"Ford^s" 0 0 0 0
"foreign" 0 0 0.00385126417746625 0
"formal" 0 0 0.00192563208873313 0
"Franchises" 0 0 0 0
"Francis" 0 0 0 0.00519831574569839
"fraudulently" 0 0 0 0
"free" 0 0 0.0144422406654985 0.025991578728492
"frequent" 0 0 0.00288844813309969 0
"Frye" 0 0 0 0
"funds" 0 0 0.000962816044366563 0.0155949472370952
"Galloway" 0 0 0 0
"GEORGE" 0 0 0 0
"Gill" 0 0 0 0
"Good" 0 0 0.0192563208873313 0.00519831574569839
"grade" 0 0 0 0.00519831574569839
"greatly" 0 0 0.00288844813309969 0
"grows" 0 0 0.000962816044366563 0
"Guardian" 0 0 0 0
"Had" 0 0 0.00192563208873313 0.00519831574569839
"HAGGIN" 0 0 0 0
"happened" 0 0.0912408759124088 0.015405056709865 0.00519831574569839
"Hen" 0 0 0 0
"herein" 0 0 0.000962816044366563 0.00519831574569839
"hereinafter" 0 0 0 0
"high" 0 0 0.022144769020431 0.0363882102198888
"higher" 0 0 0.00192563208873313 0.0103966314913968
"hirer" 0 0 0 0
"honorable" 0 0 0 0
"Hoomes" 0 0 0 0
"identity" 0 0 0 0
"illegal" 0 0 0 0
"Illinois" 0 0 0 0.00519831574569839
"impeached" 0 0 0 0
"imperfect" 0 0 0.00192563208873313 0
"importance" 0 0 0.00385126417746625 0.00519831574569839
"improving" 0 0 0.00192563208873313 0
"incapable" 0 0 0.00481408022183282 0.00519831574569839
"incomplete" 0 0 0.000962816044366563 0
"indemnity" 0 0 0 0
"induce" 0 0 0.00192563208873313 0
"infamous" 0 0 0.000962816044366563 0
"injured" 0 0 0.00577689626619938 0
"inoperative" 0 0 0 0
"inquest" 0 0 0 0
"institution" 0 0 0 0.0155949472370952
"Instrument" 0 0 0 0
"instruments" 0 0 0.000962816044366563 0
"Instruments" 0 0 0 0
"intent" 0 0 0.00192563208873313 0
"interlocutory" 0 0 0 0
"intermediate" 0 0 0 0.00519831574569839
"invariable" 0 0 0 0
"involve" 0 0 0 0
"irrelevant" 0 0 0.000962816044366563 0
"Issues" 0 0 0 0
"issuing" 0 0 0 0.00519831574569839
"Jane" 0 0 0.00385126417746625 0
"joining" 0 0 0 0
"Joint" 0 0 0 0
"junction" 0 0 0 0
"Justices" 0 0 0 0
"justified" 0 0 0.000962816044366563 0
"justly" 0 0 0.00288844813309969 0.0103966314913968
"killed" 0 0 0.00385126417746625 0
"landlord" 0 0 0 0
"Larue" 0 0 0 0
"Laws" 0 0 0 0
"limiting" 0 0 0 0
"Linder" 0 0 0 0
"litigation" 0 0 0 0.00519831574569839
"lived" 0 0.182481751824818 0.0231075850647975 0.0155949472370952
"loaded" 0 0 0.000962816044366563 0.00519831574569839
"Lomerie^s" 0 0 0 0
"Long" 0 0 0.00192563208873313 0
"Lower" 0 0 0.00192563208873313 0
"lowest" 0 0 0 0
"Madox" 0 0 0 0
"magistrate" 0 0 0 0.0103966314913968
"manager" 0 0 0.000962816044366563 0
"Mansell" 0 0 0 0
"Marshall^s" 0 0 0 0
"masters" 0 0 0.00288844813309969 0
"maxim" 0 0 0 0.00519831574569839
"Mayo^s" 0 0 0 0
"meet" 0 0 0.0115537925323988 0.00519831574569839
"merchantable" 0 0 0 0
"Mesne" 0 0 0 0
"Miami" 0 0 0 0
"military" 0 0 0 0
"Miller" 0 0 0 0
"Minter" 0 0 0 0
"moment" 0.13531799729364 0 0.0577689626619938 0
"Monroe" 0 0 0 0.0103966314913968
"Morgan" 0 0 0 0
"Motion" 0 0 0 0
"motions" 0 0 0 0
"Motions" 0 0 0 0
"motives" 0 0 0 0.0207932629827936
"n" 0 0 0.0356241936415628 0
"Nancy" 0 0 0 0
"negatives" 0 0 0 0
